Date,Lo20,Qnt2,Qnt3,Qnt4,Hi20,Lo10,Dec2,Dec3,Dec4,Dec5,Dec6,Dec7,Dec8,Dec9,Hi10,Spread
1972-10-01,-0.0138,-0.006999999999999999,0.016200000000000003,0.0215,-0.0069,-0.035,0.0121,-0.0173,0.0069,0.011399999999999999,0.021,0.0255,0.0169,0.0003,-0.0171,0.017900000000000003
1972-11-01,0.0768,0.046799999999999994,0.0471,0.0364,0.0587,0.09,0.061399999999999996,0.030600000000000002,0.0682,0.037599999999999995,0.056299999999999996,0.037200000000000004,0.0354,0.05,0.07139999999999999,-0.018600000000000005
1972-12-01,-0.0097,0.019299999999999998,0.015700000000000002,0.0222,0.0021,-0.0109,-0.008199999999999999,0.028300000000000002,0.0079,0.0169,0.0146,0.023399999999999997,0.0209,0.0021,0.002,0.0129
1973-01-01,-0.0622,-0.0049,-0.0062,-0.032799999999999996,-0.054299999999999994,-0.061500000000000006,-0.063,0.013500000000000002,-0.0291,0.0038,-0.0159,-0.0223,-0.0451,-0.028300000000000002,-0.0911,-0.029599999999999994
1973-02-01,-0.06,-0.0329,-0.0464,-0.026099999999999998,-0.059500000000000004,-0.051500000000000004,-0.0701,-0.0265,-0.0415,-0.0466,-0.0462,-0.0355,-0.0148,-0.0406,-0.08839999999999999,-0.03689999999999999
1973-03-01,-0.026699999999999998,0.0028000000000000004,0.011000000000000001,-0.0175,-0.0282,-0.0215,-0.0329,0.0018,0.0042,0.0115,0.0105,-0.01,-0.0264,-0.0125,-0.0535,-0.032
1973-04-01,-0.0529,-0.0546,-0.028399999999999998,-0.0455,-0.0904,-0.045899999999999996,-0.061500000000000006,-0.056299999999999996,-0.052199999999999996,-0.032400000000000005,-0.024399999999999998,-0.0461,-0.0449,-0.0755,-0.1152,-0.0693
1973-05-01,-0.0516,-0.019299999999999998,-0.015700000000000002,-0.0087,-0.043899999999999995,-0.049699999999999994,-0.054000000000000006,-0.024300000000000002,-0.0124,-0.021,-0.0104,-0.0191,0.0038,-0.0288,-0.0701,-0.0204
1973-06-01,-0.0239,-0.0127,0.0001,-0.013600000000000001,-0.0231,-0.024300000000000002,-0.023399999999999997,-0.009399999999999999,-0.0172,0.011899999999999999,-0.0115,-0.0006,-0.0288,-0.0077,-0.0509,-0.0266
1973-07-01,0.09789999999999999,0.0318,0.0436,0.10439999999999999,0.0965,0.11800000000000001,0.08529999999999999,0.028300000000000002,0.0363,0.0258,0.0638,0.0973,0.1148,0.067,0.1666,0.04859999999999999
1973-08-01,-0.014499999999999999,-0.0391,-0.0332,-0.037200000000000004,-0.0273,-0.030299999999999997,-0.0042,-0.0347,-0.0447,-0.0304,-0.0362,-0.042800000000000005,-0.0291,-0.0296,-0.0223,0.007999999999999997
1973-09-01,0.09210000000000002,0.0317,0.0345,0.08039999999999999,0.0851,0.105,0.08410000000000001,0.005699999999999999,0.06570000000000001,0.0165,0.054299999999999994,0.0742,0.08929999999999999,0.0806,0.0949,-0.010099999999999998
1973-10-01,0.022099999999999998,0.0143,-0.003,-0.0034999999999999996,-0.039,-0.0037,0.0385,0.0405,-0.018000000000000002,0.0018,-0.008100000000000001,0.0001,-0.0084,-0.0406,-0.0356,-0.0319
1973-11-01,-0.1515,-0.0895,-0.1241,-0.1323,-0.1936,-0.19399999999999998,-0.12539999999999998,-0.08349999999999999,-0.09720000000000001,-0.1231,-0.1252,-0.1276,-0.1388,-0.17620000000000002,-0.2304,-0.036400000000000016
1973-12-01,0.036000000000000004,0.022799999999999997,0.0058,-0.0105,-0.0131,0.0088,0.051399999999999994,0.01,0.039900000000000005,0.0143,-0.0034000000000000002,-0.0239,0.0085,-0.0132,-0.0127,-0.0215
1974-01-01,0.0052,-0.0152,-0.010700000000000001,0.0123,0.0682,0.0381,-0.0126,-0.0333,0.008100000000000001,-0.0305,0.0109,0.0126,0.011899999999999999,0.0727,0.0582,0.0201
1974-02-01,0.015700000000000002,0.0049,-0.0097,-0.0034999999999999996,0.0040999999999999995,0.0029,0.023,-0.0002,0.0113,-0.0233,0.0045000000000000005,-0.0089,0.004,0.0019,0.009000000000000001,0.006100000000000001
1974-03-01,-0.0242,-0.0208,-0.009000000000000001,-0.0241,-0.0325,-0.0452,-0.0124,-0.0215,-0.0199,-0.0040999999999999995,-0.0141,-0.0273,-0.019799999999999998,-0.0302,-0.0378,0.007399999999999997
1974-04-01,-0.0354,-0.0374,-0.0334,-0.039599999999999996,-0.0349,-0.050199999999999995,-0.0274,-0.047599999999999996,-0.025,-0.042300000000000004,-0.0242,-0.0325,-0.0492,-0.032,-0.0415,0.008699999999999992
1974-05-01,-0.06280000000000001,-0.0417,-0.008199999999999999,-0.029500000000000002,-0.0096,-0.0581,-0.0654,-0.0564,-0.0242,-0.0014000000000000002,-0.0152,-0.030699999999999998,-0.0279,0.0197,-0.07719999999999999,-0.019099999999999992
1974-06-01,-0.015,-0.0068000000000000005,-0.0092,-0.0104,-0.035699999999999996,-0.0426,-0.0003,-0.0146,0.0023,-0.0104,-0.0079,-0.0052,-0.0175,-0.030699999999999998,-0.0482,-0.005600000000000001
1974-07-01,-0.019799999999999998,-0.0705,-0.09759999999999999,-0.12369999999999999,-0.0965,-0.0178,-0.0204,-0.061500000000000006,-0.08380000000000001,-0.0872,-0.10880000000000001,-0.1316,-0.113,-0.0924,-0.1015,-0.08370000000000001
1974-08-01,-0.08259999999999999,-0.0723,-0.0858,-0.1048,-0.0906,-0.0689,-0.08710000000000001,-0.0646,-0.084,-0.091,-0.08,-0.1052,-0.10439999999999999,-0.10289999999999999,-0.0753,-0.006400000000000003
1974-09-01,-0.1125,-0.1151,-0.1117,-0.1343,-0.15689999999999998,-0.08539999999999999,-0.1216,-0.10619999999999999,-0.1288,-0.0968,-0.12789999999999999,-0.1371,-0.1305,-0.14429999999999998,-0.1723,-0.08690000000000002
1974-10-01,0.18489999999999998,0.1641,0.1796,0.1412,0.17149999999999999,0.16329999999999997,0.1924,0.1607,0.16949999999999998,0.1448,0.21899999999999997,0.1436,0.138,0.15539999999999998,0.19190000000000002,0.028600000000000042
1974-11-01,-0.0397,-0.042,-0.0406,-0.0548,-0.0541,-0.0255,-0.044500000000000005,-0.0451,-0.037000000000000005,-0.0538,-0.026699999999999998,-0.0756,-0.027000000000000003,-0.0541,-0.054000000000000006,-0.028500000000000008
1974-12-01,-0.0239,-0.0203,-0.0207,-0.038599999999999995,-0.0556,-0.0222,-0.0245,-0.0173,-0.025,-0.0037,-0.0382,-0.0475,-0.0273,-0.0649,-0.0443,-0.022099999999999998
1975-01-01,0.14800000000000002,0.1024,0.1101,0.16699999999999998,0.2235,0.1814,0.1365,0.0897,0.1223,0.1288,0.09029999999999999,0.16649999999999998,0.16760000000000003,0.2482,0.19399999999999998,0.012599999999999972
1975-02-01,0.0646,0.07719999999999999,0.0789,0.0638,0.0658,0.0421,0.0727,0.0765,0.0783,0.048600000000000004,0.11220000000000001,0.0753,0.0493,0.0558,0.0782,0.03610000000000001
1975-03-01,0.0508,0.0097,0.036699999999999997,0.0473,0.0956,0.0547,0.0495,0.0,0.024300000000000002,0.0554,0.0172,0.0359,0.061799999999999994,0.09609999999999999,0.095,0.0403
1975-04-01,0.0855,0.0463,0.0479,0.0368,0.0567,0.064,0.09300000000000001,0.0484,0.0432,0.0617,0.0331,0.036000000000000004,0.0379,0.0613,0.051100000000000007,-0.012899999999999995
1975-05-01,0.0513,0.0434,0.0644,0.0572,0.06849999999999999,0.0626,0.0475,0.0371,0.0528,0.053399999999999996,0.0766,0.0571,0.0572,0.0719,0.0645,0.001899999999999999
1975-06-01,0.0519,0.0362,0.0537,0.0588,0.0526,0.0632,0.048,0.031400000000000004,0.0433,0.057,0.0501,0.0527,0.0665,0.0483,0.057999999999999996,-0.00520000000000001
1975-07-01,-0.0487,-0.0513,-0.0691,-0.0679,-0.06480000000000001,-0.0401,-0.053099999999999994,-0.0481,-0.0608,-0.06269999999999999,-0.07519999999999999,-0.051699999999999996,-0.0875,-0.0662,-0.062,-0.021900000000000003
1975-08-01,-0.015700000000000002,-0.018000000000000002,-0.0131,-0.020499999999999997,-0.04,-0.008,-0.0197,-0.0154,-0.025699999999999997,-0.0085,-0.0176,-0.016399999999999998,-0.0258,-0.0359,-0.0478,-0.0398
1975-09-01,-0.0276,-0.015700000000000002,-0.0317,-0.049400000000000006,-0.0492,-0.0269,-0.0279,-0.0098,-0.0335,-0.0265,-0.0369,-0.0418,-0.0591,-0.0449,-0.0574,-0.0305
1975-10-01,0.012,0.057300000000000004,0.0703,0.0828,0.0675,-0.011399999999999999,0.0242,0.0576,0.0567,0.0654,0.07519999999999999,0.07490000000000001,0.09300000000000001,0.0736,0.0555,0.0669
1975-11-01,0.0012,0.0381,0.03,0.0301,0.0385,-0.0166,0.01,0.0329,0.0541,0.0277,0.0323,0.0421,0.0149,0.04769999999999999,0.02,0.0366
1975-12-01,0.0038,-0.0017000000000000001,-0.0208,-0.0158,-0.0248,0.005699999999999999,0.0028000000000000004,-0.0019,-0.0013,-0.006,-0.0352,-0.011000000000000001,-0.022099999999999998,-0.0364,-0.0011,-0.0068
1976-01-01,0.1405,0.11699999999999999,0.10890000000000001,0.1411,0.1507,0.17120000000000002,0.1255,0.1133,0.1283,0.09630000000000001,0.1216,0.13949999999999999,0.1433,0.1499,0.1523,-0.018900000000000028
1976-02-01,0.0158,0.0079,-0.0127,0.0043,0.015600000000000001,0.0255,0.0109,0.006,0.013500000000000002,-0.0174,-0.008,0.0154,-0.0102,-0.002,0.0504,0.024900000000000002
1976-03-01,0.0233,0.0216,0.0453,0.0167,0.0245,0.019,0.0255,0.0236,0.0159,0.052199999999999996,0.038599999999999995,0.0223,0.0091,0.0271,0.0195,0.0005000000000000004
1976-04-01,-0.003,0.0002,-0.015300000000000001,-0.018500000000000003,-0.0143,0.0009,-0.005,0.0046,-0.0129,-0.0225,-0.008100000000000001,-0.0128,-0.0262,-0.0095,-0.0235,-0.0244
1976-05-01,-0.0039000000000000003,-0.0008,-0.015300000000000001,-0.0102,-0.017,0.0115,-0.011899999999999999,0.0066,-0.023399999999999997,0.0008,-0.031,-0.0137,-0.0055000000000000005,-0.0187,-0.0138,-0.0253
1976-06-01,0.060700000000000004,0.0455,0.0346,0.0464,0.0369,0.0793,0.051100000000000007,0.0444,0.049100000000000005,0.030699999999999998,0.0385,0.0435,0.050300000000000004,0.026600000000000002,0.056600000000000004,-0.02269999999999999
1976-07-01,-0.0016,0.0012,-0.0091,-0.0077,-0.0233,-0.0051,0.0004,-0.0039000000000000003,0.0052,-0.0144,-0.0066,-0.005699999999999999,-0.010700000000000001,-0.0206,-0.028900000000000002,-0.0238
1976-08-01,-0.0149,-0.0013,0.0011,0.0039000000000000003,-0.004,-0.023,-0.0102,-0.0023,-0.0005,-0.0076,0.0052,0.004699999999999999,0.0027,0.0021,-0.0172,0.0058
1976-09-01,0.0148,0.0391,0.0332,0.0212,0.0218,0.0154,0.014499999999999999,0.0387,0.0394,0.0305,0.0345,0.0184,0.0254,0.0183,0.029500000000000002,0.014100000000000001
1976-10-01,-0.0313,-0.0256,-0.0239,-0.0126,-0.0269,-0.0432,-0.0246,-0.0207,-0.029300000000000003,-0.0291,-0.0216,-0.0051,-0.0241,-0.019799999999999998,-0.042300000000000004,0.000899999999999998
1976-11-01,0.018500000000000003,-0.0026,0.012199999999999999,0.011000000000000001,-0.0013,0.0222,0.016399999999999998,0.0083,-0.0111,0.0195,0.0088,0.0175,0.001,-0.0085,0.0146,-0.007600000000000001
1976-12-01,0.0638,0.0709,0.0548,0.0452,0.0545,0.08560000000000001,0.0516,0.085,0.059800000000000006,0.06509999999999999,0.05,0.0358,0.06,0.047400000000000005,0.0697,-0.01590000000000001
1977-01-01,-0.0332,-0.0241,-0.0287,-0.045,-0.0547,-0.0006,-0.0519,-0.013500000000000002,-0.0326,-0.0337,-0.0262,-0.045700000000000005,-0.0438,-0.0675,-0.0274,-0.0268
1977-02-01,-0.0184,-0.0264,-0.010700000000000001,-0.0078000000000000005,-0.018600000000000002,-0.0173,-0.019,-0.030699999999999998,-0.022799999999999997,-0.0223,-0.0053,-0.0012,-0.0181,-0.0149,-0.0264,-0.0091
1977-03-01,-0.0008,-0.0202,-0.0022,-0.015700000000000002,-0.005,-0.0060999999999999995,0.0024,-0.029500000000000002,-0.0127,0.0058,-0.006,-0.0206,-0.0077,-0.0042,-0.0069,-0.0008000000000000004
1977-04-01,0.020099999999999996,0.0187,-0.0033,-0.0040999999999999995,-0.010700000000000001,0.0447,0.0052,0.0174,0.019799999999999998,0.0063,-0.0078000000000000005,-0.006999999999999999,0.0005,-0.0152,-0.0015,-0.0462
1977-05-01,-0.0046,-0.0040999999999999995,-0.0173,-0.0092,-0.0227,-0.0083,-0.0023,0.0011,-0.008199999999999999,-0.0076,-0.0219,-0.0062,-0.013999999999999999,-0.029900000000000003,-0.008,0.0002999999999999999
1977-06-01,0.053899999999999997,0.0512,0.0632,0.0412,0.0444,0.0496,0.056600000000000004,0.0565,0.046900000000000004,0.0591,0.06509999999999999,0.0369,0.048,0.0369,0.0592,0.009600000000000004
1977-07-01,-0.0242,-0.0127,-0.0083,-0.015700000000000002,-0.0253,-0.022000000000000002,-0.0255,-0.0146,-0.0116,-0.015,0.0014000000000000002,-0.0124,-0.018600000000000002,-0.0315,-0.011899999999999999,0.010100000000000003
1977-08-01,-0.014499999999999999,-0.005699999999999999,-0.0245,-0.0139,-0.009899999999999999,-0.0095,-0.0172,0.0017000000000000001,-0.0102,-0.022799999999999997,-0.0268,-0.023,-0.0058,-0.0121,-0.0052,0.0043
1977-09-01,-0.0059,-0.0017000000000000001,0.0108,-0.0031,0.0033,-0.0048,-0.006500000000000001,-0.0006,-0.0023,0.0167,0.0024,-0.0009,-0.005,0.0040999999999999995,0.0017000000000000001,0.0065
1977-10-01,-0.0319,-0.036699999999999997,-0.039599999999999996,-0.043,-0.0379,-0.0342,-0.030600000000000002,-0.042,-0.0335,-0.0438,-0.0336,-0.04,-0.045599999999999995,-0.0394,-0.0349,-0.0006999999999999992
1977-11-01,0.055999999999999994,0.0417,0.0342,0.043899999999999995,0.057300000000000004,0.0768,0.0446,0.051399999999999994,0.0359,0.028900000000000002,0.0417,0.049100000000000005,0.0394,0.051699999999999996,0.0691,-0.0076999999999999985
1977-12-01,0.009899999999999999,0.006,0.015300000000000001,0.0036,0.0017000000000000001,0.015,0.0070999999999999995,-0.0014000000000000002,0.010700000000000001,0.0184,0.0109,0.0075,0.0002,-0.0004,0.0060999999999999995,-0.0089
1978-01-01,-0.0617,-0.057,-0.053399999999999996,-0.0541,-0.0529,-0.061200000000000004,-0.061900000000000004,-0.0666,-0.051100000000000007,-0.049100000000000005,-0.0596,-0.049800000000000004,-0.0579,-0.059000000000000004,-0.0406,0.020600000000000007
1978-02-01,0.0006,-0.019799999999999998,-0.0004,-0.0206,-0.0063,0.009899999999999999,-0.0046,-0.0126,-0.0241,0.0097,-0.0148,-0.0202,-0.0208,-0.014499999999999999,0.0102,0.00030000000000000165
1978-03-01,0.0521,0.015,0.031200000000000002,0.0384,0.0433,0.07980000000000001,0.0363,0.026600000000000002,0.008,0.029500000000000002,0.0338,0.0397,0.037200000000000004,0.039,0.0516,-0.02820000000000001
1978-04-01,0.0992,0.099,0.060899999999999996,0.08560000000000001,0.0852,0.1033,0.0967,0.1101,0.0922,0.048799999999999996,0.0786,0.0679,0.1017,0.083,0.08960000000000001,-0.01369999999999999
1978-05-01,0.0507,0.0039000000000000003,0.014499999999999999,0.0336,0.0382,0.0757,0.0359,0.0125,-0.0014000000000000002,0.0141,0.0152,0.0271,0.0393,0.0277,0.058499999999999996,-0.017200000000000007
1978-06-01,-0.0037,-0.016200000000000003,-0.015300000000000001,-0.013999999999999999,-0.0087,-0.0005,-0.005600000000000001,-0.019799999999999998,-0.0138,-0.0174,-0.0124,-0.0091,-0.0183,-0.0108,-0.0049,-0.004399999999999999
1978-07-01,0.0655,0.0516,0.0653,0.0527,0.0608,0.0745,0.0587,0.061399999999999996,0.044000000000000004,0.0635,0.0673,0.0524,0.053,0.063,0.056900000000000006,-0.01759999999999999
1978-08-01,0.048600000000000004,0.0408,0.0404,0.032400000000000005,0.0545,0.051699999999999996,0.0463,0.0352,0.0453,0.0365,0.045,0.032400000000000005,0.032400000000000005,0.042699999999999995,0.0758,0.02410000000000001
1978-09-01,-0.0167,-0.002,-0.0141,-0.0083,-0.0109,-0.0209,-0.0134,-0.0195,0.011699999999999999,-0.0128,-0.0155,-0.0022,-0.0149,-0.0077,-0.016399999999999998,0.0045000000000000005
1978-10-01,-0.1537,-0.0849,-0.105,-0.11460000000000001,-0.1445,-0.1751,-0.1374,-0.08789999999999999,-0.0827,-0.1075,-0.10220000000000001,-0.1011,-0.1298,-0.13019999999999998,-0.16940000000000002,0.005699999999999983
1978-11-01,0.0524,0.0318,0.0325,0.028399999999999998,0.046799999999999994,0.059699999999999996,0.0472,0.0335,0.030600000000000002,0.0317,0.0334,0.026699999999999998,0.0304,0.037200000000000004,0.0644,0.004700000000000003
1978-12-01,0.0143,0.0202,0.011699999999999999,0.018500000000000003,0.0087,0.0235,0.0075,0.0361,0.008100000000000001,0.0049,0.019299999999999998,0.0168,0.0204,-0.0039000000000000003,0.031,0.0075
1979-01-01,0.059800000000000006,0.0398,0.0555,0.047400000000000005,0.066,0.06309999999999999,0.057300000000000004,0.0412,0.0387,0.06269999999999999,0.0475,0.0524,0.0416,0.0674,0.0636,0.0005000000000000143
1979-02-01,-0.0326,-0.0199,-0.0387,-0.0291,-0.0365,-0.045700000000000005,-0.022799999999999997,-0.0241,-0.0166,-0.0353,-0.0426,-0.029300000000000003,-0.028900000000000002,-0.0378,-0.034300000000000004,0.0114
1979-03-01,0.0701,0.052300000000000006,0.0681,0.0653,0.0756,0.0817,0.061799999999999994,0.0616,0.0452,0.0565,0.08130000000000001,0.0638,0.06709999999999999,0.0694,0.0862,0.004500000000000004
1979-04-01,0.001,0.0008,0.0072,0.0109,0.0206,0.0109,-0.0063,0.0073,-0.0043,0.0108,0.0032,0.006,0.0166,0.0187,0.023700000000000002,0.012800000000000002
1979-05-01,-0.0144,-0.0176,-0.013000000000000001,-0.0183,-0.0158,-0.0395,0.0045000000000000005,-0.0083,-0.025,-0.016200000000000003,-0.0095,-0.0144,-0.022799999999999997,-0.0078000000000000005,-0.0291,0.0104
1979-06-01,0.055,0.0302,0.0493,0.04190000000000001,0.0525,0.0554,0.0548,0.013600000000000001,0.0437,0.044800000000000006,0.054400000000000004,0.0391,0.0452,0.050199999999999995,0.0565,0.0011000000000000038
1979-07-01,0.0262,0.0181,0.0104,0.0036,0.0152,0.0344,0.0213,0.0173,0.0194,0.0125,0.0084,-0.008100000000000001,0.0264,0.0141,0.0168,-0.0176
1979-08-01,0.07200000000000001,0.0496,0.0699,0.06559999999999999,0.08039999999999999,0.0775,0.06860000000000001,0.0462,0.0556,0.0644,0.0754,0.057,0.0819,0.0774,0.08529999999999999,0.0077999999999999875
1979-09-01,0.022099999999999998,0.0086,-0.013500000000000002,-0.0105,-0.005600000000000001,0.004,0.0332,0.013300000000000001,0.0002,-0.0218,-0.0053,-0.016399999999999998,0.0003,0.0036,-0.020099999999999996,-0.024099999999999996
1979-10-01,-0.061399999999999996,-0.0564,-0.0723,-0.0795,-0.08529999999999999,-0.055999999999999994,-0.0646,-0.062,-0.0463,-0.0695,-0.0751,-0.07730000000000001,-0.0837,-0.0779,-0.09720000000000001,-0.041200000000000014
1979-11-01,0.0795,0.0393,0.056900000000000006,0.0704,0.0825,0.0934,0.0712,0.0351,0.0466,0.0418,0.07139999999999999,0.0731,0.0654,0.0692,0.10460000000000001,0.011200000000000015
1979-12-01,0.0452,0.0058,0.0325,0.0297,0.04190000000000001,0.0667,0.0319,0.0004,0.0152,0.029300000000000003,0.0355,0.023,0.0418,0.0336,0.0552,-0.011499999999999996
1980-01-01,0.11460000000000001,0.0605,0.0412,0.059800000000000006,0.0535,0.1452,0.0951,0.0655,0.0519,0.0406,0.0417,0.0546,0.0691,0.0371,0.0789,-0.0663
1980-02-01,0.0302,0.032799999999999996,-0.0338,-0.031,-0.0203,-0.0126,0.059000000000000004,0.023700000000000002,0.0484,-0.0436,-0.0248,-0.0371,-0.0203,-0.018799999999999997,-0.0227,-0.010100000000000001
1980-03-01,-0.1432,-0.1104,-0.08800000000000001,-0.1184,-0.1333,-0.15560000000000002,-0.1354,-0.1069,-0.1162,-0.0733,-0.1013,-0.1265,-0.1042,-0.1134,-0.16329999999999997,-0.007699999999999957
1980-04-01,0.057800000000000004,0.0556,0.0417,0.0362,0.040999999999999995,0.0475,0.064,0.055,0.0565,0.0446,0.038900000000000004,0.030899999999999997,0.0452,0.0326,0.054299999999999994,0.0067999999999999935
1980-05-01,0.0408,0.055999999999999994,0.0697,0.0635,0.0746,0.040999999999999995,0.0407,0.0538,0.059800000000000006,0.0678,0.0716,0.0629,0.0646,0.0722,0.0785,0.037500000000000006
1980-06-01,0.0351,0.0265,0.0262,0.0475,0.026699999999999998,0.0274,0.0397,0.0236,0.031400000000000004,0.028300000000000002,0.0242,0.043899999999999995,0.0537,0.0202,0.0368,0.009399999999999999
1980-07-01,0.0635,0.0525,0.0692,0.0965,0.128,0.0525,0.0702,0.0483,0.0594,0.06,0.07919999999999999,0.0815,0.1168,0.11810000000000001,0.1422,0.0897
1980-08-01,0.0318,0.016200000000000003,0.020499999999999997,0.0077,0.0524,0.039900000000000005,0.0269,0.0195,0.010700000000000001,0.0245,0.016200000000000003,0.0066,0.0091,0.0385,0.07200000000000001,0.032100000000000004
1980-09-01,0.056100000000000004,0.0212,0.0178,0.022799999999999997,0.053,0.0814,0.0406,0.0298,0.0070999999999999995,0.0256,0.009300000000000001,0.0177,0.0294,0.0504,0.0564,-0.025
1980-10-01,0.0345,0.0143,0.0301,0.002,0.0391,0.038900000000000004,0.0318,0.0068000000000000005,0.027000000000000003,0.0471,0.0113,-0.0037,0.009399999999999999,0.030299999999999997,0.0509,0.011999999999999997
1980-11-01,0.1606,0.1072,0.08900000000000001,0.0805,0.1501,0.20129999999999998,0.13449999999999998,0.1032,0.11380000000000001,0.0915,0.0862,0.0693,0.0944,0.1536,0.1454,-0.05589999999999998
1980-12-01,-0.0556,-0.045,-0.0338,-0.016200000000000003,-0.0207,-0.06709999999999999,-0.0479,-0.0559,-0.0274,-0.045899999999999996,-0.0199,-0.0096,-0.024300000000000002,0.0011,-0.049800000000000004,0.01729999999999999
1981-01-01,-0.0701,-0.023399999999999997,-0.0265,-0.0348,-0.08109999999999999,-0.0922,-0.0554,-0.0183,-0.031400000000000004,-0.030699999999999998,-0.0219,-0.0311,-0.0393,-0.084,-0.077,0.015200000000000005
1981-02-01,0.0092,0.0154,0.022000000000000002,0.0369,0.0045000000000000005,-0.0039000000000000003,0.0176,0.0141,0.0174,0.0183,0.026099999999999998,0.042199999999999994,0.0301,0.0095,-0.0023,0.0016000000000000003
1981-03-01,0.028999999999999998,0.061500000000000006,0.0232,0.06480000000000001,0.0707,0.031200000000000002,0.0276,0.061900000000000004,0.0608,0.0183,0.0286,0.051,0.0824,0.0638,0.0803,0.04909999999999999
1981-04-01,-0.0317,-0.023399999999999997,-0.010700000000000001,0.002,-0.0097,-0.0483,-0.021400000000000002,-0.0285,-0.0151,-0.005600000000000001,-0.016200000000000003,-0.008199999999999999,0.014499999999999999,-0.0278,0.0155,0.0638
1981-05-01,0.0012,0.0132,-0.0046,0.0132,0.0301,0.012,-0.005600000000000001,0.0131,0.013500000000000002,-0.0069,-0.002,0.0054,0.0226,0.0191,0.0447,0.03269999999999999
1981-06-01,-0.0005,0.0016,0.002,-0.024900000000000002,-0.0536,0.025099999999999997,-0.0166,0.0054,-0.0043,0.015600000000000001,-0.0128,-0.0147,-0.0369,-0.048799999999999996,-0.059800000000000006,-0.0849
1981-07-01,0.0215,0.0126,-0.0024,0.0002,-0.0209,-0.0012,0.0373,0.0232,0.0048,0.0034000000000000002,-0.0074,0.0015,-0.0016,-0.011399999999999999,-0.0329,-0.0317
1981-08-01,-0.07150000000000001,-0.043899999999999995,-0.0484,-0.0634,-0.0855,-0.0791,-0.0664,-0.0582,-0.033,-0.0369,-0.0581,-0.0646,-0.061900000000000004,-0.079,-0.09390000000000001,-0.014800000000000008
1981-09-01,-0.08380000000000001,-0.0481,-0.056900000000000006,-0.0545,-0.0704,-0.0857,-0.0825,-0.0765,-0.0271,-0.056900000000000006,-0.057,-0.047599999999999996,-0.0634,-0.0781,-0.0603,0.0254
1981-10-01,0.0816,0.0559,0.0392,0.0634,0.07490000000000001,0.0213,0.12179999999999999,0.0437,0.06480000000000001,0.042800000000000005,0.0359,0.059000000000000004,0.0691,0.07919999999999999,0.0695,0.04820000000000001
1981-11-01,0.053399999999999996,0.045599999999999995,0.052199999999999996,0.0388,0.0177,0.0291,0.0682,0.0583,0.0366,0.0446,0.059000000000000004,0.0404,0.0368,0.022799999999999997,0.011200000000000002,-0.0179
1981-12-01,-0.0339,-0.026699999999999998,-0.0269,-0.022000000000000002,-0.0219,-0.0254,-0.038900000000000004,-0.0317,-0.0231,-0.013300000000000001,-0.038900000000000004,-0.021,-0.0232,-0.0137,-0.0325,-0.007100000000000002
1982-01-01,-0.0452,-0.0292,-0.0154,-0.008100000000000001,-0.034,-0.035,-0.0513,-0.046799999999999994,-0.0166,-0.0128,-0.0178,0.0014000000000000002,-0.0196,-0.039599999999999996,-0.0265,0.008500000000000004
1982-02-01,-0.0638,-0.0528,-0.0409,-0.039,-0.0793,-0.0564,-0.0683,-0.0658,-0.0437,-0.044500000000000005,-0.037599999999999995,-0.0322,-0.0473,-0.08259999999999999,-0.0751,-0.0187
1982-03-01,0.0060999999999999995,-0.0023,-0.0070999999999999995,-0.0073,-0.0208,0.022099999999999998,-0.0036,-0.0139,0.005600000000000001,-0.006500000000000001,-0.0077,0.0017000000000000001,-0.0184,-0.009300000000000001,-0.035699999999999996,-0.05779999999999999
1982-04-01,0.056600000000000004,0.0387,0.0374,0.0504,0.058600000000000006,0.0417,0.0665,0.0661,0.0203,0.0409,0.0341,0.0447,0.0576,0.054400000000000004,0.064,0.0223
1982-05-01,-0.0105,-0.018000000000000002,-0.0147,-0.0393,-0.04650000000000001,-0.0023,-0.0158,-0.0102,-0.023399999999999997,-0.0169,-0.0127,-0.040999999999999995,-0.0371,-0.0441,-0.049699999999999994,-0.0474
1982-06-01,-0.023700000000000002,-0.0288,-0.02,0.0006,-0.0229,-0.0152,-0.0292,-0.0301,-0.0279,-0.0297,-0.011200000000000002,-0.0002,0.0016,-0.0178,-0.0296,-0.014400000000000001
1982-07-01,-0.0085,-0.025099999999999997,-0.009399999999999999,-0.0346,-0.027000000000000003,-0.009300000000000001,-0.008100000000000001,-0.0275,-0.0232,0.0067,-0.0336,-0.037000000000000005,-0.0319,-0.0197,-0.0359,-0.0266
1982-08-01,0.12029999999999999,0.1264,0.12029999999999999,0.1251,0.1001,0.10289999999999999,0.129,0.1268,0.126,0.1155,0.12789999999999999,0.1389,0.1101,0.0873,0.11599999999999999,0.0131
1982-09-01,0.0192,0.018000000000000002,0.008,0.0092,0.0216,0.022799999999999997,0.0176,0.0104,0.0241,0.005600000000000001,0.0116,0.01,0.0084,0.0144,0.0304,0.007600000000000003
1982-10-01,0.1319,0.0992,0.10339999999999999,0.1073,0.149,0.1323,0.1317,0.129,0.0758,0.0925,0.12029999999999999,0.105,0.1099,0.1283,0.174,0.04169999999999999
1982-11-01,0.0703,0.0509,0.0487,0.0288,0.0733,0.0678,0.07150000000000001,0.06280000000000001,0.040999999999999995,0.0431,0.0571,0.0222,0.0361,0.0519,0.098,0.030200000000000005
